Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-27, 20:26:00",-5.78034523,159.4,,921.38703014,0,,,-0.024532
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-28, 02:02:27",6,159.626,,-957.756,0,,,0.016994,AFx
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-28, 17:00:00",5.890663,160.08,,-942.97733272,0,,,-0.000022
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-28, 20:26:00",-5.890663,160.08,,942.97733272,0,,,0.012469
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-30, 17:15:53",6,160.195,,-961.17,0,,,-0.01702,AFx
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-31, 17:00:00",4.96156632,159.74,,-792.560603478,0,,,0.000057
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-08-31, 20:26:00",-4.96156632,159.74,,792.560603478,0,,,-0.013927
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-09-01, 00:52:27",5,159.947,,-799.735,0,,,0.007574,AFx
Trades,Data,Order,Forex,JPY,USD.JPY,"2026-09-01, 09:43:00",1,160.132,,-160.132,0,,,0.00036,AFx
Trades,SubTotal,,Forex,JPY,USD.JPY,,97,,,-15467.257,0,,,-0.035637
Trades,Total,,Forex,JPY,,,,,,-15467.257,0,,,-0.035637, 
Trades,Total,,Forex,USD,,,,,,-97.035635848,0,,,-0.035637, 
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-06-29, 22:27:55",-2.59,31.8054,,82.375986,0,,,0.001322,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-06-29, 22:27:55",-371.99,31.8054,,11831.290746,0,,,0.189856,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-06-30, 17:00:00",0.00718235,31.8455508,,-0.228725987,0,,,-0.000013
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-06-30, 17:00:00",0.41707195,31.8455508,,-13.281886003,0,,,-0.000736
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-01, 06:00:02",-1.01,31.8194,,32.137594,0,,,-0.002005,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-01, 06:00:02",-0.01,31.8194,,0.318194,0,,,-0.00002,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-01, 17:00:00",0.00299182,31.86025521,,-0.095320021,0,,,0.000002
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-01, 17:00:00",0.00417197,31.86025521,,-0.132919997,0,,,0.000003
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-02, 17:00:00",0.00042764,31.9615856,,-0.013667989,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-15, 00:22:22",-374.25,32.1653,,12037.863525,0,,,0.200229,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-15, 00:22:22",-2.57,32.1653,,82.664821,0,,,0.001374,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-15, 17:00:00",0.00884224,32.20655907,,-0.284777996,0,,,-0.000016
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-15, 17:00:00",0.36152418,32.20655907,,-11.643450019,0,,,-0.000657
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-16, 06:00:02",-0.01,32.262,,0.32262,0,,,-0.000003,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-16, 06:00:02",-0.11,32.262,,3.54882,0,,,-0.00003,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-16, 17:00:00",0.00915507,32.3006873,,-0.295715021,0,,,-0.000009
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-16, 17:00:00",-0.0074866,32.26201849,,0.241532989,0,,,-0.000002
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-17, 17:00:00",0.00035072,32.4357278,,-0.011375956,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-20, 17:00:00",-0.00092913,32.2883106,,0.030000006,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-21, 17:00:00",-0.00030922,32.3392953,,0.009999989,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-22, 17:00:00",-0.0003101,32.2473229,,0.009999992,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-23, 17:00:00",-0.00030934,32.32669908,,0.010000038,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-24, 17:00:00",-0.00030888,32.37468468,,0.009999957,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-27, 17:00:00",-0.00092512,32.4282686,,0.03000004,0,,,0.000004
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-28, 17:00:00",-0.00030789,32.47885342,,0.009999979,0,,,0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-29, 17:00:00",-0.00030835,32.430268,,0.010000003,0,,,0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-30, 17:00:00",-0.00030816,32.45066188,,0.009999996,0,,,0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-31, 05:20:05",-0.01,32.3702,,0.323702,0,,,0.00002,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-07-31, 17:00:00",0.00970561,32.41042021,,-0.314562996,0,,,-0.00003
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-03, 17:00:00",-0.00095158,32.4312677,,0.030860978,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-04, 17:00:00",-0.00030978,32.2813127,,0.010000008,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-05, 17:00:00",-0.00031055,32.20063691,,0.010000004,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-06, 17:00:00",-0.00031054,32.2023364,,0.010000017,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-07, 17:00:00",-0.00031065,32.19034,,0.009999994,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-10, 17:00:00",-0.00093089,32.2273289,,0.029999969,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-11, 17:00:00",-0.00031067,32.1883406,,0.010000016,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-12, 17:00:00",-0.00031098,32.15625023,,0.010000015,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-13, 17:00:00",-0.00031242,32.00789475,,0.00999997,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-14, 17:00:00",-0.00031363,31.88473171,,0.01000004,0,,,-0.000002
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-17, 17:00:00",-0.0009443,31.7694663,,0.030000002,0,,,-0.000003
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-18, 17:00:00",-0.00031348,31.89992715,,0.009999989,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-19, 17:00:00",-0.00031357,31.89092985,,0.009999975,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-20, 17:00:00",-0.00031345,31.9034261,,0.010000001,0,,,0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-21, 17:00:00",-0.00031449,31.79785778,,0.010000045,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-24, 17:00:00",16.33796113,31.9115706,,-521.37000006,0,,,-0.0341
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-25, 04:15:42",-0.8,31.8426,,25.47408,0,,,-0.000164,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-25, 17:00:00",0.00882105,31.8825619,,-0.281237577,0,,,-0.000009
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-26, 06:00:01",-0.01,31.7024,,0.317024,0,,,-0.00005,AFx
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-26, 17:00:00",0.00899024,31.74332014,,-0.285379971,0,,,0.000033
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-27, 17:00:00",-0.00036071,31.59331916,,0.011395963,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-28, 17:00:00",-0.00031621,31.6245098,,0.010000018,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-08-31, 17:00:00",-0.00094995,31.580523,,0.029999981,0,,,-0.000004
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-09-01, 17:00:00",-0.00031585,31.660499,,0.01,0,,,-0.000001
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-09-02, 17:00:00",-0.00031543,31.70328616,,0.010000041,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-09-03, 17:00:00",-0.00031527,31.7184816,,0.009999981,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-09-04, 17:00:00",-0.00031636,31.61011412,,0.010000018,0,,,0
Trades,Data,Order,Forex,TWD,USD.TWD,"2026-09-08, 17:00:00",-0.00127087,31.4745548,,0.039999973,0,,,-0.000002
Trades,SubTotal,,Forex,TWD,USD.TWD,,-736.20503845,,,23549.111882394,0,,,0.354981
Trades,Total,,Forex,TWD,,,,,,23549.111882394,0,,,0.354981, 
Trades,Total,,Forex,USD,,,,,,736.560018411,0,,,0.354981, 
Trades,Data,Order,Forex,USD,EUR.USD,"2026-04-02, 17:00:00",-95.78127016,1.1539,,110.522007639,0,,,0
Trades,Data,Order,Forex,USD,EUR.USD,"2026-04-02, 20:26:00",95.78127016,1.1539,,-110.522007639,0,,,-0.210719
Trades,Data,Order,Forex,USD,EUR.USD,"2026-04-03, 02:32:48",-95.84,1.15293,,110.4968112,0,,,0.117883,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-04-03, 02:32:56",-0.02,1.15293,,0.0230586,0,,,0.000025,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-04-03, 17:00:00",-0.00185723,1.15108995,,0.002137839,0,,,-0.000001
Trades,Data,Order,Forex,USD,EUR.USD,"2026-05-04, 17:00:00",-85.29638183,1.1691,,99.72,0,,,0
Trades,Data,Order,Forex,USD,EUR.USD,"2026-05-04, 20:26:00",85.29638183,1.1691,,-99.72,0,,,0.017059
Trades,Data,Order,Forex,USD,EUR.USD,"2026-05-05, 00:47:08",-85.38,1.16777,,99.7042026,0,,,-0.130631,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-05-05, 00:47:12",-0.01,1.16777,,0.0116777,0,,,-0.000015,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-05-05, 12:05:53",-0.04,1.17003,,0.0468012,0,,,0.000029,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-06-02, 17:00:00",-39.88086835,1.16264566,,46.3673185,0,,,-0.018119
Trades,Data,Order,Forex,USD,EUR.USD,"2026-06-03, 15:11:36",-0.04,1.15944,,0.0463776,0,,,-0.000014,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-06-29, 07:08:07",142.32,1.1411,,-162.401352,0,,,0.185016,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-06-29, 07:09:10","1,382",1.14105,,-1576.9311,0,,,1.8657,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-06-29, 08:45:58","1,983",1.14085,,-2262.30555,0,,,3.07365,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-06-29, 17:00:00",5.52380058,1.14274272,,-6.312282895,0,,,-0.001893
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-02, 05:33:56","1,034.21",1.14145,,-1180.4990045,0,,,1.913289,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-02, 17:00:00",4.39,1.14364299,,-5.020592726,0,,,-0.001506
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-06, 17:00:00",-1.07,1.14366741,,1.223724129,0,,,-0.000463
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-09, 03:10:10",3,1.14417,,-3.43251,0,,,-0.00351,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-28, 07:34:25",626.74,1.13685,,-712.509369,0,,,1.096795,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-28, 07:37:59","1,764",1.137,,-2005.668,0,,,2.8224,AFx
Trades,Data,Order,Forex,USD,EUR.USD,"2026-07-28, 17:00:00",7.72,1.13894158,,-8.792628998,0,,,-0.002637
Trades,Data,Order,Forex,USD,EUR.USD,"2026-08-05, 17:00:00",-0.89,1.15486322,,1.027828266,0,,,-0.000389
Trades,Data,Order,Forex,USD,EUR.USD,"2026-09-03, 17:00:00",-0.33,1.16202876,,0.383469491,0,,,-0.000189
Trades,SubTotal,,Forex,USD,EUR.USD,,6729.401075,,,-7664.538982994,0,,,10.72176
Trades,Data,Order,Forex,USD,GBP.USD,"2026-06-29, 07:12:43",3,1.32086,,-3.96258,0,,,0.015119,AFx;P
Trades,Data,Order,Forex,USD,GBP.USD,"2026-06-29, 07:12:44","2,619.04",1.32297,,-3464.9113488,0,,,7.673787,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-06-29, 07:16:36",767.75,1.323831824,,-1016.3718832,0,,,1.587843,AFx;P
Trades,Data,Order,Forex,USD,GBP.USD,"2026-06-29, 07:16:36",3,1.321214967,,-3.9636449,0,,,0.014055,AFx;P
Trades,Data,Order,Forex,USD,GBP.USD,"2026-06-29, 17:00:00",0.00975,1.32629777,,-0.012931403,0,,,-0.000003
Trades,Data,Order,Forex,USD,GBP.USD,"2026-07-28, 07:32:06",3,1.32861,,-3.98583,0,,,0.00087,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-07-28, 07:32:06",905.41,1.3286,,-1202.927726,0,,,0.271623,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-07-28, 17:00:00",0.00254,1.32929867,,-0.003376419,0,,,-0.000001
Trades,Data,Order,Forex,USD,GBP.USD,"2026-08-24, 06:28:47",3,1.36397,,-4.09191,0,,,-0.00261,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-08-24, 06:28:48","1,873.53",1.36396,,-2555.4199788,0,,,-1.611236,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-08-24, 17:00:00",-0.009,1.36269107,,0.01226422,0,,,-0.000004
Trades,Data,Order,Forex,USD,GBP.USD,"2026-08-26, 07:15:49",3,1.36292,,-4.08876,0,,,-0.00966,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-08-26, 07:15:49","2,851.51",1.36291,,-3886.3514941,0,,,-9.153347,AFx
Trades,Data,Order,Forex,USD,GBP.USD,"2026-08-26, 17:00:00",0.00665,1.36010791,,-0.009044718,0,,,-0.000003
Trades,SubTotal,,Forex,USD,GBP.USD,,9032.24994,,,-12146.08824412,0,,,-1.213567
Trades,Total,,Forex,USD,,,,,,-19810.627227114,0,,,9.508193, 
Transaction Fees,Header,Asset Category,Currency,Date/Time,Symbol,Description,Quantity,Trade Price,Amount,Code
Transaction Fees,Data,Stocks,EUR,"2026-06-29, 20:20:00",SU,French Daily Trade Charge Tax,5,275.8,-5.52
Transaction Fees,Data,Stocks,EUR,"2026-07-02, 20:20:00",SU,French Daily Trade Charge Tax,4,274.2,-4.39
Transaction Fees,Data,Stocks,EUR,"2026-07-28, 20:20:00",PRYm,Italian Transaction Tax,15,117.4,-3.52
Transaction Fees,Data,Stocks,EUR,"2026-07-28, 20:20:00",SU,French Daily Trade Charge Tax,4,262.25,-4.2
Transaction Fees,Data,Total,,,,,,,-17.63
Transaction Fees,Data,Total in USD,,,,,,,-20.115127
Transaction Fees,Data,Stocks,GBP,"2026-06-29, 07:12:43",UUl,UK Stamp Tax,200,13.03,-13.03
Transaction Fees,Data,Stocks,GBP,"2026-06-29, 07:16:36",BARCl,UK Stamp Tax,150,5.093,-3.81975
Transaction Fees,Data,Stocks,GBP,"2026-07-28, 07:32:06",BARCl,UK Stamp Tax,3,5.033,-0.0755
Transaction Fees,Data,Stocks,GBP,"2026-07-28, 07:32:06",BARCl,UK Stamp Tax,176,5.033,-4.42904
Transaction Fees,Data,Stocks,GBP,"2026-08-24, 06:28:47",UUl,UK Stamp Tax,130,14.34,-9.321
Transaction Fees,Data,Stocks,GBP,"2026-08-26, 07:15:49",AAFl,UK Stamp Tax,835,3.398,-14.18665
Transaction Fees,Data,Total,,,,,,,-44.86194
Transaction Fees,Data,Total in USD,,,,,,,-60.322209836
Transaction Fees,Data,Stocks,HKD,"2026-06-25, 21:20:04",3069,CHINAAMC HS BIOTECH,-100,12.33,-0.0351405
Transaction Fees,Data,Stocks,HKD,"2026-06-25, 21:20:04",3069,CHINAAMC HS BIOTECH,-100,12.33,-0.0351405
Transaction Fees,Data,Stocks,HKD,"2026-06-25, 21:20:04",3110,GLOBAL X HS HIGH DIV YIE,-500,29.1,-0.414675
Transaction Fees,Data,Stocks,HKD,"2026-06-25, 21:20:04",3416,GLOBAL X HSCEI COVERED C,"-1,000",8.42,-0.23997
Transaction Fees,Data,Stocks,HKD,"2026-06-25, 21:30:05",3069,CHINAAMC HS BIOTECH,-500,12.33,-0.1757025
Transaction Fees,Data,Total,,,,,,,-0.9006285
Transaction Fees,Data,Total in USD,,,,,,,-0.114848146
Corporate Actions,Header,Asset Category,Currency,Report Date,Date/Time,Description,Quantity,Proceeds,Value,Realized P/L,Code
Corporate Actions,Data,Stocks,EUR,2026-05-21,"2026-05-20, 20:25:00","SHELL(GB00BP6MXD84) Dividend Rights Issue  1 for 1 (SHELL.DvR, SHELL PLC - DIVIDEND RIGHTS, NL00150743A0)",194,0,0,0
Corporate Actions,Data,Stocks,EUR,2026-06-30,"2026-06-29, 20:20:00","SHELL.DvR(NL00150743A0) Expire Dividend Right (SHELL.DvR, SHELL PLC - DIVIDEND RIGHTS, NL00150743A0)",-194,0,0,0
Corporate Actions,Data,Stocks,EUR,2026-08-13,"2026-08-12, 20:25:00","SHELL(GB00BP6MXD84) Dividend Rights Issue  1 for 1 (SHELL.2DR, SHELL PLC - DIVIDEND RIGHTS, NL0015074AB2)",194,0,0,0
Corporate Actions,Data,Total,,,,,,0,0,0
Corporate Actions,Data,Total in USD,,,,,,0,0,0
Corporate Actions,Data,Stocks,TWD,2026-07-23,"2026-07-22, 20:25:00","2890(TW0002890001) Spinoff  20 for 1000 (2890.SPO, SINOPAC FINANCIAL HOLDINGS - Spinoff, TW000289SPO9)",12,0,0,0
Corporate Actions,Data,Stocks,TWD,2026-08-25,"2026-08-21, 20:25:00","2890.SPO(TW000289SPO9) Merged(Acquisition) WITH TW0002890001 1 for 1 (2890, SINOPAC FINANCIAL HOLDINGS, TW0002890001)",12,0,471.6,0
Corporate Actions,Data,Stocks,TWD,2026-08-25,"2026-08-25, 04:13:04","Tax Charge (2890.SPO, SINOPAC FINANCIAL HOLDINGS - Spinoff, TW000289SPO9)",0,-25.2058824,0,0
Corporate Actions,Data,Stocks,TWD,2026-08-25,"2026-08-21, 20:25:00","2890.SPO(TW000289SPO9) Merged(Acquisition) WITH TW0002890001 1 for 1 (2890.SPO, SINOPAC FINANCIAL HOLDINGS - SPINOFF, TW000289SPO9)",-12,0,-462.352944,0
Corporate Actions,Data,Total,,,,,,-25.2058824,9.247056,0
Corporate Actions,Data,Total in USD,,,,,,-0.791414296,0.290339064,0
Corporate Actions,Data,Stocks,USD,2026-09-03,"2026-09-02, 20:25:00","APH(US0320951017) Split 2 for 1 (APH, AMPHENOL CORP-CL A, US0320951017)",12,0,0,0
Corporate Actions,Data,Total,,,,,,0,0,0
Deposits & Withdrawals,Header,Currency,Settle Date,Description,Amount
Deposits & Withdrawals,Data,USD,2026-06-29,Internal Transfer In From Account U20291582,20000
Deposits & Withdrawals,Data,USD,2026-07-01,Electronic Fund Transfer,52.5
Deposits & Withdrawals,Data,Total,,,20052.5
Fees,Header,Subtitle,Currency,Date,Description,Amount
Fees,Data,Advisor Fees,USD,2026-04-01,"FA Fee: Percent of Equity, Posted Monthly",-148.99
Fees,Data,Advisor Fees,USD,2026-05-01,"FA Fee: Percent of Equity, Posted Monthly",-148.68
Fees,Data,Advisor Fees,USD,2026-06-01,"FA Fee: Percent of Equity, Posted Monthly",-147.86
Fees,Data,Advisor Fees,USD,2026-07-01,"FA Fee: Percent of Equity, Posted Monthly",-122.97
Fees,Data,Advisor Fees,USD,2026-07-06,FA Fee: Percentage of Quarterly Profit,-1459.46
Fees,Data,Advisor Fees,USD,2026-07-15,FA Fee: Daily Portion of Percent of Equity,-5.89
Fees,Data,Advisor Fees,USD,2026-07-16,FA Fee: Daily Portion of Percent of Equity,-5.91
Fees,Data,Advisor Fees,USD,2026-07-17,FA Fee: Daily Portion of Percent of Equity,-5.85
Fees,Data,Advisor Fees,USD,2026-07-20,FA Fee: Daily Portion of Percent of Equity,-5.81
Fees,Data,Advisor Fees,USD,2026-07-21,FA Fee: Daily Portion of Percent of Equity,-5.81
Fees,Data,Advisor Fees,USD,2026-07-22,FA Fee: Daily Portion of Percent of Equity,-5.89
Fees,Data,Advisor Fees,USD,2026-07-23,FA Fee: Daily Portion of Percent of Equity,-5.89
Fees,Data,Advisor Fees,USD,2026-07-24,FA Fee: Daily Portion of Percent of Equity,-5.84
Fees,Data,Advisor Fees,USD,2026-07-27,FA Fee: Daily Portion of Percent of Equity,-5.82
Fees,Data,Advisor Fees,USD,2026-07-28,FA Fee: Daily Portion of Percent of Equity,-5.8
Fees,Data,Advisor Fees,USD,2026-07-29,FA Fee: Daily Portion of Percent of Equity,-5.78
Fees,Data,Advisor Fees,USD,2026-07-30,FA Fee: Daily Portion of Percent of Equity,-5.73
Fees,Data,Advisor Fees,USD,2026-07-31,FA Fee: Daily Portion of Percent of Equity,-5.9
Fees,Data,Advisor Fees,USD,2026-08-03,FA Fee: Daily Portion of Percent of Equity,-5.9
Fees,Data,Advisor Fees,USD,2026-08-04,FA Fee: Daily Portion of Percent of Equity,-5.94
Fees,Data,Advisor Fees,USD,2026-08-05,FA Fee: Daily Portion of Percent of Equity,-6.04
Fees,Data,Advisor Fees,USD,2026-08-06,FA Fee: Daily Portion of Percent of Equity,-6.05
Fees,Data,Advisor Fees,USD,2026-08-07,FA Fee: Daily Portion of Percent of Equity,-6.05
Fees,Data,Advisor Fees,USD,2026-08-10,FA Fee: Daily Portion of Percent of Equity,-6.1
Fees,Data,Advisor Fees,USD,2026-08-11,FA Fee: Daily Portion of Percent of Equity,-6.12
Fees,Data,Advisor Fees,USD,2026-08-12,FA Fee: Daily Portion of Percent of Equity,-6.16
Fees,Data,Advisor Fees,USD,2026-08-13,FA Fee: Daily Portion of Percent of Equity,-6.18
Fees,Data,Advisor Fees,USD,2026-08-14,FA Fee: Daily Portion of Percent of Equity,-6.17
Fees,Data,Advisor Fees,USD,2026-08-17,FA Fee: Daily Portion of Percent of Equity,-6.16
Fees,Data,Advisor Fees,USD,2026-08-18,FA Fee: Daily Portion of Percent of Equity,-6.17
Fees,Data,Advisor Fees,USD,2026-08-19,FA Fee: Daily Portion of Percent of Equity,-6.07
Fees,Data,Advisor Fees,USD,2026-08-20,FA Fee: Daily Portion of Percent of Equity,-6.08
Fees,Data,Advisor Fees,USD,2026-08-21,FA Fee: Daily Portion of Percent of Equity,-6.07
Fees,Data,Advisor Fees,USD,2026-08-24,FA Fee: Daily Portion of Percent of Equity,-6.11
Fees,Data,Advisor Fees,USD,2026-08-25,FA Fee: Daily Portion of Percent of Equity,-6.06
Fees,Data,Advisor Fees,USD,2026-08-26,FA Fee: Daily Portion of Percent of Equity,-6.11
Fees,Data,Advisor Fees,USD,2026-08-27,FA Fee: Daily Portion of Percent of Equity,-6.09
Fees,Data,Advisor Fees,USD,2026-08-28,FA Fee: Daily Portion of Percent of Equity,-6.11
Fees,Data,Advisor Fees,USD,2026-08-31,FA Fee: Daily Portion of Percent of Equity,-6.07
Fees,Data,Advisor Fees,USD,2026-09-01,FA Fee: Daily Portion of Percent of Equity,-6.03
Fees,Data,Advisor Fees,USD,2026-09-02,FA Fee: Daily Portion of Percent of Equity,-5.98
Fees,Data,Advisor Fees,USD,2026-09-03,FA Fee: Daily Portion of Percent of Equity,-6
Fees,Data,Advisor Fees,USD,2026-09-04,FA Fee: Daily Portion of Percent of Equity,-6.03
Fees,Data,Advisor Fees,USD,2026-09-08,FA Fee: Daily Portion of Percent of Equity,-6.07
Fees,Data,Total,,,,-2261.8
Fees,Data,Other Fees,TWD,2026-07-20,Custodian Safekeeping Fee for 2026-07-17,-0.01
Fees,Data,Other Fees,TWD,2026-07-20,Custodian Safekeeping Fee for 2026-07-18,-0.01
Fees,Data,Other Fees,TWD,2026-07-20,Custodian Safekeeping Fee for 2026-07-19,-0.01
Fees,Data,Other Fees,TWD,2026-07-21,Custodian Safekeeping Fee for 2026-07-20,-0.01
Fees,Data,Other Fees,TWD,2026-07-22,Custodian Safekeeping Fee for 2026-07-21,-0.01
Fees,Data,Other Fees,TWD,2026-07-23,Custodian Safekeeping Fee for 2026-07-22,-0.01
Fees,Data,Other Fees,TWD,2026-07-24,Custodian Safekeeping Fee for 2026-07-23,-0.01
Fees,Data,Other Fees,TWD,2026-07-27,Custodian Safekeeping Fee for 2026-07-24,-0.01
Fees,Data,Other Fees,TWD,2026-07-27,Custodian Safekeeping Fee for 2026-07-25,-0.01
Fees,Data,Other Fees,TWD,2026-07-27,Custodian Safekeeping Fee for 2026-07-26,-0.01
Fees,Data,Other Fees,TWD,2026-07-28,Custodian Safekeeping Fee for 2026-07-27,-0.01
Fees,Data,Other Fees,TWD,2026-07-29,Custodian Safekeeping Fee for 2026-07-28,-0.01
Fees,Data,Other Fees,TWD,2026-07-30,Custodian Safekeeping Fee for 2026-07-29,-0.01
Fees,Data,Other Fees,TWD,2026-07-31,Custodian Safekeeping Fee for 2026-07-30,-0.01
Fees,Data,Other Fees,TWD,2026-08-03,Custodian Safekeeping Fee for 2026-07-31,-0.01
Fees,Data,Other Fees,TWD,2026-08-03,Custodian Safekeeping Fee for 2026-08-01,-0.01
Fees,Data,Other Fees,TWD,2026-08-03,Custodian Safekeeping Fee for 2026-08-02,-0.01
Fees,Data,Other Fees,TWD,2026-08-04,Custodian Safekeeping Fee for 2026-08-03,-0.01
Fees,Data,Other Fees,TWD,2026-08-05,Custodian Safekeeping Fee for 2026-08-04,-0.01
Fees,Data,Other Fees,TWD,2026-08-06,Custodian Safekeeping Fee for 2026-08-05,-0.01
Fees,Data,Other Fees,TWD,2026-08-07,Custodian Safekeeping Fee for 2026-08-06,-0.01
Fees,Data,Other Fees,TWD,2026-08-10,Custodian Safekeeping Fee for 2026-08-07,-0.01
Fees,Data,Other Fees,TWD,2026-08-10,Custodian Safekeeping Fee for 2026-08-08,-0.01
Fees,Data,Other Fees,TWD,2026-08-10,Custodian Safekeeping Fee for 2026-08-09,-0.01
Fees,Data,Other Fees,TWD,2026-08-11,Custodian Safekeeping Fee for 2026-08-10,-0.01
Fees,Data,Other Fees,TWD,2026-08-12,Custodian Safekeeping Fee for 2026-08-11,-0.01
Fees,Data,Other Fees,TWD,2026-08-13,Custodian Safekeeping Fee for 2026-08-12,-0.01
Fees,Data,Other Fees,TWD,2026-08-14,Custodian Safekeeping Fee for 2026-08-13,-0.01
Fees,Data,Other Fees,TWD,2026-08-17,Custodian Safekeeping Fee for 2026-08-14,-0.01
Fees,Data,Other Fees,TWD,2026-08-17,Custodian Safekeeping Fee for 2026-08-15,-0.01
Fees,Data,Other Fees,TWD,2026-08-17,Custodian Safekeeping Fee for 2026-08-16,-0.01
Fees,Data,Other Fees,TWD,2026-08-18,Custodian Safekeeping Fee for 2026-08-17,-0.01
